@relation Concrete_Data-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Cement numeric
@attribute 'Blast Furnace Slag ' numeric
@attribute 'Fly Ash ' numeric
@attribute 'Water  ' numeric
@attribute 'Superplasticizer ' numeric
@attribute 'Coarse Aggregate  ' numeric
@attribute 'Fine Aggregate ' numeric
@attribute 'Age ' numeric
@attribute 'Concrete compressive strength' numeric

@data
0.068493,0.574569,0.804098,0.45607,0.170807,0.19157,0.355243,0.074176,0.385947
0.503425,0.413467,0,0.511182,0.263975,0.436047,0.289764,0.074176,0.624144
0.142009,0,1,0.474441,0.391304,0.140407,0.632213,0.074176,0.158963
0.483562,0,0.562719,0.384185,0.313665,0.361337,0.473909,0.074176,0.450106
0.500913,0,0.63918,0.484824,0.357143,0.200872,0.465881,0.074176,0.435281
0.086073,0.456038,0.638181,0.917732,0.180124,0.196512,0.154541,0.074176,0.409867
0.425571,0.336672,0,0.444089,0.217391,0.310756,0.590818,0.074176,0.495951
0.447945,0,0.534733,0.702077,0.34472,0.228488,0.376819,0.074176,0.368133
0.371005,0.308848,0.432284,0.588658,0.18323,0.09186,0.492725,0.074176,0.488476
0.131963,0.695604,0,0.372204,0.378882,0.721802,0.236327,0.074176,0.462564
0.146119,0.722593,0,0.490415,0.39441,0.168023,0.584044,0.074176,0.443379
0.398174,0.32276,0.451274,0.461661,0.276398,0.200872,0.43728,0.074176,0.522611
0.50274,0,0.577711,0.592652,0.322981,0.049128,0.550426,0.074176,0.359412
0.106164,0.387869,0.542729,0.566294,0.189441,0.265698,0.466633,0.074176,0.266226
0.130365,0.519477,0,0.429712,0.350932,0.548256,0.488961,0.074176,0.37922
0.362785,0.279633,0.391304,0.629393,0.267081,0.184593,0.420221,0.074176,0.374611
